Date,Weighted_Price
2012-04-13,4.8968365950955555
2012-04-14,4.9762302794962965
2012-04-15,4.957076090463636
2012-04-16,4.96047619047619
2012-04-17,4.986875
2012-04-18,5.0945816996358975
2012-04-19,5.127226817267648
2012-04-20,5.1792245363125
2012-04-21,5.291922534568182
2012-04-22,5.2100387899
2012-04-23,5.15920601368125
2012-04-24,5.0893925899645165
2012-04-25,5.041202056590698
2012-04-26,5.030816926784375
2012-04-27,5.0255418016
2012-04-28,4.948282867594445
2012-04-29,4.902995542028571
2012-04-30,4.950281606237037
2012-05-01,4.967961824393333
2012-05-02,5.08419201134
2012-05-03,5.105032944464516
2012-05-04,5.105194483023404
2012-05-05,5.065191399914285
2012-05-06,5.062596987210345
2012-05-07,5.035625262569048
2012-05-08,5.044669705235294
2012-05-09,5.041008901744827
2012-05-10,4.991689537736364
2012-05-11,4.927250876036
2012-05-12,4.945
2012-05-13,4.943333333333333
2012-05-14,4.926104911291667
2012-05-15,4.9625
2012-05-16,5.01719494155625
2012-05-17,5.022990033096153
2012-05-18,5.049977029252941
2012-05-19,5.064166666666667
2012-05-20,5.05
2012-05-21,5.048484257752381
2012-05-22,5.051258218641666
2012-05-23,5.070078712188
2012-05-24,5.091353622541177
2012-05-25,5.0893749999999995
2012-05-26,5.077692307692308
2012-05-27,5.050792766022222
2012-05-28,5.077857142857143
2012-05-29,5.06357682786081
2012-05-30,5.113079997282857
2012-05-31,5.136570811097959
2012-06-01,5.20599539841
2012-06-02,5.19
2012-06-03,5.193320086687501
2012-06-04,5.188722390130953
2012-06-05,5.356036192552382
2012-06-06,5.4192163815983045
2012-06-07,5.462558787839286
2012-06-08,5.586665193755769
2012-06-09,5.567592877320833
2012-06-10,5.487061504770588
2012-06-11,5.49961740499697
2012-06-12,5.803756465251063
2012-06-13,5.891538661735239
2012-06-14,5.842778807360345
2012-06-15,5.9134438926333335
2012-06-16,6.39863087074127
2012-06-17,6.272997119149231
2012-06-18,6.160980842855384
2012-06-19,6.396294048322222
2012-06-20,6.539941777071428
2012-06-21,6.657400980369444
2012-06-22,6.598596523589189
2012-06-23,6.494622018104349
2012-06-24,6.384365519594737
2012-06-25,6.240497456833333
2012-06-26,6.344247736120513
2012-06-27,6.525389789205147
2012-06-28,6.384516551589844
2012-06-29,6.557282505852942
2012-06-30,6.5702760654941175
2012-07-01,6.568665923334615
2012-07-02,6.607437632111112
2012-07-03,6.562090555570786
2012-07-04,6.495970786994521
2012-07-05,6.622069740755714
2012-07-06,6.549622372206
2012-07-07,6.669648940058108
2012-07-08,6.676595977649091
2012-07-09,6.809873773244943
2012-07-10,7.035563261024299
2012-07-11,7.107861852432143
2012-07-12,7.192802051617647
2012-07-13,7.588703539548937
2012-07-14,7.5284445931976185
2012-07-15,7.496622779385185
2012-07-16,7.68554926055102
2012-07-17,8.248090183756771
2012-07-18,8.810920417472728
2012-07-19,9.044016570401887
2012-07-20,8.226315533812295
2012-07-21,8.716800962495192
2012-07-22,8.635233850418919
2012-07-23,8.623770541268001
2012-07-24,8.594309630046236
2012-07-25,8.481570695308536
2012-07-26,8.621949572094119
2012-07-27,8.849249283254718
2012-07-28,8.891124615253124
2012-07-29,8.736309195422223
2012-07-30,8.776974279934693
2012-07-31,9.199745737432941
2012-08-01,9.352553623205495
2012-08-02,9.687771690878101
2012-08-03,10.740892757976377
2012-08-04,10.912196834900001
2012-08-05,10.475817334361702
2012-08-06,10.779617035931818
2012-08-07,10.785514532321839
2012-08-08,10.887322073106194
2012-08-09,11.231226293304966
2012-08-10,11.17786535817
2012-08-11,11.321710770461538
2012-08-12,11.45888361927027
2012-08-13,11.667088191716536
2012-08-14,12.027636343612903
2012-08-15,12.547880756104478
2012-08-16,13.325146148913044
2012-08-17,14.181339029388111
2012-08-18,11.841461567607407
2012-08-19,9.260435131779802
2012-08-20,9.247931480158279
2012-08-21,10.155463763006566
2012-08-22,10.17025966831632
2012-08-23,9.997308178352501
2012-08-24,10.117547530693164
2012-08-25,10.403661134934783
2012-08-26,10.511683479368422
2012-08-27,11.291136283406779
2012-08-28,10.946593870759562
2012-08-29,10.829016097784724
2012-08-30,10.750705151745453
2012-08-31,10.346418775135767
2012-09-01,10.01529679466129
2012-09-02,9.96324786859672
2012-09-03,10.232956538042018
2012-09-04,10.317238126303923
2012-09-05,10.47304401534066
2012-09-06,10.863209638445783
2012-09-07,11.014452915521368
2012-09-08,10.873784493032257
2012-09-09,10.920702610349206
2012-09-10,10.904798857491526
2012-09-11,10.887588795310045
2012-09-12,11.032263086802548
2012-09-13,11.230750276660377
2012-09-14,11.421603376390001
2012-09-15,11.566979353904761
2012-09-16,11.646008405511365
2012-09-17,11.749904856919354
2012-09-18,11.872647486174314
2012-09-19,12.309612658798077
2012-09-20,12.43230359644
2012-09-21,12.191508362115702
2012-09-22,12.086269472358975
2012-09-23,11.916645927828283
2012-09-24,11.88339758219394
2012-09-25,11.889449713583813
2012-09-26,11.999212947314103
2012-09-27,12.117398208968993
2012-09-28,12.11103062504762
2012-09-29,12.214336000925373
2012-09-30,12.19148367718182
2012-10-01,12.1139805246
2012-10-02,12.3986471914
2012-10-03,12.758224867911112
2012-10-04,12.738903375689025
2012-10-05,12.470259031182648
2012-10-06,12.39045945428866
2012-10-07,11.958112975190476
2012-10-08,11.082982533996047
2012-10-09,11.922079247394736
2012-10-10,11.981737287965219
2012-10-11,11.875190511523256
2012-10-12,11.997941102032609
2012-10-13,11.917870616405406
2012-10-14,11.843349819047619
2012-10-15,11.515769151293023
2012-10-16,11.657999714333334
2012-10-17,11.725440812829788
2012-10-18,11.789466342187499
2012-10-19,11.706504701847134
2012-10-20,11.614641551924242
2012-10-21,11.468494392070175
2012-10-22,11.480045421179687
2012-10-23,11.547511298532374
2012-10-24,11.400309795925926
2012-10-25,10.999885768031495
2012-10-26,10.233769505948551
2012-10-27,10.236638100811364
2012-10-28,10.521645805477272
2012-10-29,10.629280311588609
2012-10-30,10.701103392502825
2012-10-31,10.826328181340314
2012-11-01,10.924566418079646
2012-11-02,10.720820801673685
2012-11-03,10.579144958574803
2012-11-04,10.523601420896
2012-11-05,10.666534097148936
2012-11-06,10.670879999125829
2012-11-07,10.71524425356067
2012-11-08,10.608937061866241
2012-11-09,10.791327186556702
2012-11-10,10.783541610254545
2012-11-11,10.750779675765957
2012-11-12,10.84478330738393
2012-11-13,10.89941496222034
2012-11-14,10.904606175144737
2012-11-15,10.967765154683333
2012-11-16,11.20691064629075
2012-11-17,11.528034449896552
2012-11-18,11.546522626836067
2012-11-19,11.487373240455057
2012-11-20,11.60716905580625
2012-11-21,11.578547932351146
2012-11-22,11.81201521292664
2012-11-23,12.037931265298386
2012-11-24,12.170092348114286
2012-11-25,12.29307448450633
2012-11-26,12.255183518506579
2012-11-27,12.027734812715385
2012-11-28,12.174468771415254
2012-11-29,12.318351923517856
2012-11-30,12.367808011363637
2012-12-01,12.400915286550001
2012-12-02,12.390725106349207
2012-12-03,12.452016470395524
2012-12-04,12.711616593385592
2012-12-05,13.120295160305554
2012-12-06,13.336975134120879
2012-12-07,13.349055617549999
2012-12-08,13.346861429086957
2012-12-09,13.235927302416666
2012-12-10,13.280852346828947
2012-12-11,13.327084602470588
2012-12-12,13.394336940966292
2012-12-13,13.421430500364533
2012-12-14,13.606684147119564
2012-12-15,13.371849724632654
2012-12-16,13.343715079192982
2012-12-17,13.083186532777779
2012-12-18,13.066363703458824
2012-12-19,13.204613562177915
2012-12-20,13.32430968759292
2012-12-21,13.308969852117647
2012-12-22,13.237172882035713
2012-12-23,13.15691078276
2012-12-24,13.128006334306667
2012-12-25,13.161517484803571
2012-12-26,13.117127009789474
2012-12-27,13.098514126045162
2012-12-28,13.167549841374193
2012-12-29,13.2175
2012-12-30,13.216033852719299
2012-12-31,13.196512992396396
2013-01-01,13.073099255823529
2013-01-02,13.121748080393939
2013-01-03,13.147361509614173
2013-01-04,13.154518186536
2013-01-05,13.1394958875
2013-01-06,13.105609513789474
2013-01-07,13.15776079285542
2013-01-08,13.32707937278788
2013-01-09,13.464341625274725
2013-01-10,13.779592797795322
2013-01-11,13.970568892444444
2013-01-12,13.973431726270588
2013-01-13,13.777941439236841
2013-01-14,13.923622529585987
2013-01-15,14.129787132926701
2013-01-16,14.400227881619632
2013-01-17,15.008464585346152
2013-01-18,15.482781061073334
2013-01-19,15.435258029383721
2013-01-20,15.530278491556817
2013-01-21,16.239191136634922
2013-01-22,17.127844745781093
2013-01-23,17.272787536819873
2013-01-24,17.91430816665
2013-01-25,17.117143342042734
2013-01-26,17.076923317435114
2013-01-27,17.46241303542
2013-01-28,18.048152132555
2013-01-29,19.175100560389613
2013-01-30,19.189745670940002
2013-01-31,20.230478439333336
2013-02-01,20.56555396702299
2013-02-02,19.838095461157305
2013-02-03,20.163456846036365
2013-02-04,20.393862906149124
2013-02-05,20.39324437252381
2013-02-06,20.789534214101266
2013-02-07,21.346986163388234
2013-02-08,22.285542561104936
2013-02-09,22.889595861445258
2013-02-10,23.330170564153846
2013-02-11,23.65464891888889
2013-02-12,25.00144398223284
2013-02-13,25.549137680325355
2013-02-14,25.803475023608694
2013-02-15,27.157879545444978
2013-02-16,27.238224822281406
2013-02-17,26.661967002369295
2013-02-18,26.73510753910909
2013-02-19,28.18405200958645
2013-02-20,29.685068397777776
2013-02-21,29.901463658327778
2013-02-22,30.602213441407205
2013-02-23,29.03438304278455
2013-02-24,29.75212549035976
2013-02-25,30.15900858829012
2013-02-26,31.06740380926934
2013-02-27,31.267010060905307
2013-02-28,33.379845669938895
2013-03-01,34.13246101189789
2013-03-02,34.158196555714284
2013-03-03,34.1588611564
2013-03-04,35.588251106505815
2013-03-05,39.726583915173535
2013-03-06,46.34536393617808
2013-03-07,41.96996575322256
2013-03-08,43.039897499529054
2013-03-09,44.61763457177647
2013-03-10,46.287559144605005
2013-03-11,47.44088411476232
